,Unnamed: 0,place,review,date,location,emotions,keywords
772,772,Красное&Белое,Классный персонала,11 декабря 2022,"POLYGON ((49.9839692 53.0920007, 49.9841643 53.0919284, 49.9842022 53.0919653, 49.9842374 53.0919523, 49.98431 53.092023, 49.9843348 53.0920138, 49.9843709 53.0920489, 49.9842832 53.0920814, 49.9843191 53.0921163, 49.9841846 53.0921661, 49.9841454 53.092128, 49.9840791 53.0921526, 49.9839734 53.0920497, 49.9840069 53.0920373, 49.9839692 53.0920007))",['POSITIVE'],"[[('классный персонала', 1.0), ('классный', 0.8932), ('персонала', 0.7965)]]"
773,773,Основная общеобразовательная школа № 18,"Ужас а не школа! Если раньше были кадетские классы и обычные, то теперь все классы сделали кадетскими. Я лично хотела бы водить свою дочь в школу классически: белая блузка, черная юбка, или сарафан, белые колготочки, банты. А ВСЕХ детей заставляют носить эту уродскую (ей Богу, как пугало в огороде) кадетскую форму. На мальчиках она смотрится нелепо, а на девочках ещё хуже. Как вариан предлагают заказать форму в ателье, но тоже не в любом ателье, а в определенном... Стоимость такой формы 4500р, а смотрится тоже нелепо! Лишь только из-за внешнего вида детей и добровольно-принудительную сдачу денег родителями- хочется перевестись в другую школу.",1 сентября 2022,"POLYGON ((49.9588503 53.0981663, 49.9589571 53.0982699, 49.9586105 53.0983986, 49.9588338 53.0986153, 49.9592001 53.0984792, 49.9592899 53.0985663, 49.9584059 53.0988948, 49.9583165 53.0988081, 49.9586649 53.0986786, 49.9584364 53.0984569, 49.9580671 53.0985941, 49.9579652 53.0984952, 49.9588503 53.0981663))",['NEGATIVE'],"[[('школу классически белая', 0.521), ('дочь школу классически', 0.519), ('школу классически', 0.4693), ('ужас школа', 0.4556), ('белые колготочки банты', 0.4404)]]"
774,774,Бабочка,Caмый лучший садик в мирееее! Елена Сергеевна и Олеся Владимировна лучшиее!!💕💕💗💗💗,30 ноября,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('caмый лучший садик', 0.8253), ('лучший садик мирееее', 0.8055), ('caмый лучший', 0.791), ('владимировна лучшиее', 0.7778), ('олеся владимировна лучшиее', 0.7593)]]"
775,775,Бабочка,"Очень хороший детский сад. Двое детей туда ходили,всегда с настроением шли. Хороший коллектив. Замечательная заведующая. Воспитатели лучшие. Питание хорошее.",9 сентября,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('настроением шли хороший', 0.8287), ('шли хороший коллектив', 0.8249), ('шли хороший', 0.8056), ('хороший детский сад', 0.8008), ('очень хороший детский', 0.7961)]]"
776,776,Бабочка,"Хороший садик, хорошие воспитатели, группа для детей с диагнозом ффн, оно - занятие отличные.На территорию попасть можно только по ключю+.
Единственное территорию привести в порядок не мешало бы.",13 апреля,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('садик хорошие воспитатели', 0.7233), ('хорошие воспитатели', 0.7104), ('хорошие воспитатели группа', 0.7014), ('хороший садик хорошие', 0.6775), ('привести порядок мешало', 0.663)]]"
777,777,Бабочка,"Очень нравится сад, и воспитатели,единственный недостаток это отсутствие нормальной парковки(впрочем как и в любых других садах) и отсутсвие игровых площадок на улице.",30 марта,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('отсутсвие игровых площадок', 0.7764), ('отсутствие нормальной парковки', 0.7575), ('садах отсутсвие игровых', 0.7354), ('очень нравится сад', 0.7134), ('отсутствие нормальной', 0.7052)]]"
778,778,Бабочка,Лучшие воспитатели добрая заведующая всегда чисто вкусно кормят ребёнок ни когда не жаловался,24 апреля 2022,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('воспитатели добрая заведующая', 0.7832), ('кормят ребёнок жаловался', 0.777), ('лучшие воспитатели добрая', 0.7722), ('добрая заведующая чисто', 0.7688), ('заведующая чисто вкусно', 0.7645)]]"
779,779,Бабочка,Caмый лучший садик в мирееее! Елена Сергеевна и Олеся Владимировна лучшиее!!💕💕💗💗💗,30 ноября,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('caмый лучший садик', 0.8253), ('лучший садик мирееее', 0.8055), ('caмый лучший', 0.791), ('владимировна лучшиее', 0.7778), ('олеся владимировна лучшиее', 0.7593)]]"
780,780,Бабочка,"Очень хороший детский сад. Двое детей туда ходили,всегда с настроением шли. Хороший коллектив. Замечательная заведующая. Воспитатели лучшие. Питание хорошее.",9 сентября,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('настроением шли хороший', 0.8287), ('шли хороший коллектив', 0.8249), ('шли хороший', 0.8056), ('хороший детский сад', 0.8008), ('очень хороший детский', 0.7961)]]"
781,781,Бабочка,"Хороший садик, хорошие воспитатели, группа для детей с диагнозом ффн, оно - занятие отличные.На территорию попасть можно только по ключю+.
Единственное территорию привести в порядок не мешало бы.",13 апреля,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('садик хорошие воспитатели', 0.7233), ('хорошие воспитатели', 0.7104), ('хорошие воспитатели группа', 0.7014), ('хороший садик хорошие', 0.6775), ('привести порядок мешало', 0.663)]]"
782,782,Бабочка,"Очень нравится сад, и воспитатели,единственный недостаток это отсутствие нормальной парковки(впрочем как и в любых других садах) и отсутсвие игровых площадок на улице.",30 марта,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('отсутсвие игровых площадок', 0.7764), ('отсутствие нормальной парковки', 0.7575), ('садах отсутсвие игровых', 0.7354), ('очень нравится сад', 0.7134), ('отсутствие нормальной', 0.7052)]]"
783,783,Бабочка,Лучшие воспитатели добрая заведующая всегда чисто вкусно кормят ребёнок ни когда не жаловался,24 апреля 2022,"POLYGON ((49.9725454 53.0931535, 49.9727634 53.0928516, 49.9729455 53.092899, 49.9728379 53.093048, 49.9730679 53.0931079, 49.973176 53.0929581, 49.973367 53.0930078, 49.9731506 53.0933076, 49.9729646 53.0932592, 49.9730288 53.0931703, 49.972794 53.0931092, 49.9727278 53.093201, 49.9725454 53.0931535))",['POSITIVE'],"[[('воспитатели добрая заведующая', 0.7832), ('кормят ребёнок жаловался', 0.777), ('лучшие воспитатели добрая', 0.7722), ('добрая заведующая чисто', 0.7688), ('заведующая чисто вкусно', 0.7645)]]"
784,784,Почта банк,"Постоянно очередь, ооочень долго всё.",22 мая,"POLYGON ((49.9915317 53.0920062, 49.991729 53.0921309, 49.9919477 53.0920062, 49.9917504 53.0918814, 49.9915317 53.0920062))",['NEUTRAL'],"[[('постоянно очередь', 0.9022), ('очередь ооочень долго', 0.8975), ('ооочень долго всё', 0.8917), ('постоянно очередь ооочень', 0.8753), ('ооочень долго', 0.8628)]]"
785,785,Почта банк,Везде уже электроная очередь а здесь все по старинке и график работы не хреновый себе устроили 3 дня в неделю .,27 ноября 2020,"POLYGON ((49.9915317 53.0920062, 49.991729 53.0921309, 49.9919477 53.0920062, 49.9917504 53.0918814, 49.9915317 53.0920062))",['NEGATIVE'],"[[('очередь старинке график', 0.7773), ('график работы хреновый', 0.7415), ('старинке график работы', 0.7365), ('график работы', 0.7058), ('электроная очередь старинке', 0.7002)]]"
